premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
The pen is in the cup. The cup is in the warehouse.	The warehouse is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is in the cup. The cup is in the warehouse.	The warehouse is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is in the cup. The cup is in the warehouse.	The pen fits in the warehouse.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is in the cup. The cup is in the warehouse.	The pen can fit in the warehouse.	entailment	containment	two_hop_is_in	4	contradiction	0
The pen is in the cup. The cup is in the warehouse.	The warehouse fits in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the cup. The cup is in the warehouse.	The warehouse can fit in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the cup. The cup is in the warehouse.	The cup contains the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is in the warehouse.	The cup is holding the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is inside the warehouse.	The pen is contained by the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the warehouse.	The pen is in the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the warehouse.	The pen is inside the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the warehouse.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The warehouse contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The warehouse contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The warehouse is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The warehouse is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The pen fits in the warehouse.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The pen can fit in the warehouse.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is inside the warehouse.	The warehouse fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is inside the warehouse.	The warehouse can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is inside the warehouse.	The cup contains the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is inside the warehouse.	The cup is holding the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is contained by the warehouse.	The pen is contained by the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is contained by the warehouse.	The pen is in the warehouse.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The pen is inside the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is contained by the warehouse.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The warehouse contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The warehouse contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The warehouse is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The warehouse is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The pen fits in the warehouse.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The pen can fit in the warehouse.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is contained by the warehouse.	The warehouse fits in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is contained by the warehouse.	The warehouse can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is contained by the warehouse.	The cup contains the warehouse.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the cup. The cup is contained by the warehouse.	The cup is holding the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The pen is contained by the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The pen is in the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The pen is inside the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is in the warehouse.	The warehouse contains the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The warehouse contains the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is in the warehouse.	The warehouse is holding the pen.	entailment	containment	two_hop_is_in	2	contradiction	0
The pen is inside the cup. The cup is in the warehouse.	The warehouse is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The pen fits in the warehouse.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The pen can fit in the warehouse.	entailment	containment	two_hop_is_in	4	contradiction	0
The pen is inside the cup. The cup is in the warehouse.	The warehouse fits in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The warehouse can fit in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The cup contains the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is in the warehouse.	The cup is holding the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The pen is contained by the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The pen is in the warehouse.	entailment	containment	two_hop_is_in	0	contradiction	0
The pen is inside the cup. The cup is inside the warehouse.	The pen is inside the warehouse.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is inside the warehouse.	The warehouse contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is inside the warehouse.	The warehouse contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is inside the warehouse.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is inside the warehouse.	The warehouse is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The warehouse is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The pen fits in the warehouse.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The pen can fit in the warehouse.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The warehouse fits in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The warehouse can fit in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The cup contains the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is inside the warehouse.	The cup is holding the warehouse.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is contained by the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is contained by the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is contained by the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is contained by the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is contained by the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is contained by the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is contained by the small box. The small box is contained by the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is in the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is in the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is in the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the small box. The small box is in the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is in the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is in the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is in the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is in the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is in the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is in the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is in the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is contained by the small box. The small box is in the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is inside the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is inside the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is inside the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is inside the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is inside the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is inside the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the small box. The small box is inside the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is inside the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is inside the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is inside the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is inside the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is inside the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is inside the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is inside the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is contained by the small box. The small box is inside the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the small box. The small box is contained by the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is contained by the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is contained by the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is contained by the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is contained by the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is contained by the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the small box. The small box is contained by the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is contained by the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is contained by the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the small box. The small box is contained by the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is contained by the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is contained by the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is contained by the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is contained by the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is contained by the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is in the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the small box. The small box is in the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is in the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is in the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is in the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is in the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the small box. The small box is in the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is in the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is in the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is in the small box. The small box is in the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is in the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is in the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is in the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is in the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is in the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the small box. The small box is inside the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the small box. The small box is inside the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is inside the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is inside the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is inside the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is inside the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the small box. The small box is inside the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is inside the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is inside the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is in the small box. The small box is inside the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is inside the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is inside the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is inside the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is inside the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is inside the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the small box. The small box is contained by the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is contained by the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is contained by the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is contained by the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the small box. The small box is contained by the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the small box. The small box is contained by the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the small box. The small box is contained by the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the small box. The small box is contained by the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the small box. The small box is contained by the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the small box. The small box is contained by the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the small box. The small box is contained by the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the small box. The small box is contained by the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the small box. The small box is contained by the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the small box. The small box is contained by the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the small box. The small box is contained by the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the small box. The small box is in the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the small box. The small box is in the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is in the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is in the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the small box. The small box is in the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the small box. The small box is in the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the small box. The small box is in the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the small box. The small box is in the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	contradiction	0
The pen is inside the small box. The small box is in the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the small box. The small box is in the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the small box. The small box is in the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the small box. The small box is in the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the small box. The small box is in the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the small box. The small box is in the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the small box. The small box is in the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	contradiction	1
The pen is inside the small box. The small box is inside the house.	The pen is contained by the house.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the small box. The small box is inside the house.	The pen is in the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is inside the house.	The pen is inside the house.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the small box. The small box is inside the house.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the small box. The small box is inside the house.	The house contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the small box. The small box is inside the house.	The house contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the small box. The small box is inside the house.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the small box. The small box is inside the house.	The house is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the small box. The small box is inside the house.	The house is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the small box. The small box is inside the house.	The pen fits in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the small box. The small box is inside the house.	The pen can fit in the house.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the small box. The small box is inside the house.	The house fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the small box. The small box is inside the house.	The house can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the small box. The small box is inside the house.	The small box contains the house.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the small box. The small box is inside the house.	The small box is holding the house.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The pen is contained by the building.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The pen is in the building.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is contained by the building.	The pen is inside the building.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is contained by the building.	The building contains the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The building contains the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is contained by the building.	The building is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The building is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The pen fits in the building.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The pen can fit in the building.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The building fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The building can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The small box contains the building.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is contained by the building.	The small box is holding the building.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is in the building.	The pen is contained by the building.	entailment	containment	two_hop_is_in	0	contradiction	0
The pen is contained by the small box. The small box is in the building.	The pen is in the building.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the building.	The pen is inside the building.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the building.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is in the building.	The building contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is in the building.	The building contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the small box. The small box is in the building.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is in the building.	The building is holding the pen.	entailment	containment	two_hop_is_in	2	contradiction	0
The pen is contained by the small box. The small box is in the building.	The building is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is in the building.	The pen fits in the building.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is in the building.	The pen can fit in the building.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is in the building.	The building fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is in the building.	The building can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is in the building.	The small box contains the building.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is contained by the small box. The small box is in the building.	The small box is holding the building.	contradiction	containment	two_hop_is_in	6	contradiction	1
The pen is contained by the small box. The small box is inside the building.	The pen is contained by the building.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is inside the building.	The pen is in the building.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is inside the building.	The pen is inside the building.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is inside the building.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is inside the building.	The building contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is inside the building.	The building contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the small box. The small box is inside the building.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is inside the building.	The building is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is contained by the small box. The small box is inside the building.	The building is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is inside the building.	The pen fits in the building.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is inside the building.	The pen can fit in the building.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is inside the building.	The building fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is inside the building.	The building can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is inside the building.	The small box contains the building.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is inside the building.	The small box is holding the building.	contradiction	containment	two_hop_is_in	6	contradiction	1
The pen is in the small box. The small box is contained by the building.	The pen is contained by the building.	entailment	containment	two_hop_is_in	0	neutral	0
