premise	hypothesis	entailment	reasoning_type	function_name	answer	correct
The chair is in contact with the cup and the cup is touching the water.	The chair is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is touching the water.	The chair is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the cup and the cup is in contact with the water.	The chair is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the cup and the cup is in contact with the water.	The chair is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the cup and the cup is touching the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the cup and the cup is touching the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the cup and the cup is in contact with the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the cup and the cup is in contact with the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is touching the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is touching the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is in contact with the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is in contact with the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the cup and the cup is touching the table.	The chair is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the cup and the cup is touching the table.	The chair is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the cup and the cup is in contact with the table.	The chair is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the cup and the cup is in contact with the table.	The chair is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is touching the table.	The chair is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the cup and the cup is touching the table.	The chair is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the cup and the cup is in contact with the table.	The chair is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the cup and the cup is in contact with the table.	The chair is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is touching the water.	The chair is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is touching the water.	The chair is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is in contact with the water.	The chair is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is in contact with the water.	The chair is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is touching the water.	The chair is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the table and the table is touching the water.	The chair is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is in contact with the water.	The chair is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is in contact with the water.	The chair is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is touching the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the table and the table is touching the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the table and the table is in contact with the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the table and the table is in contact with the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the table and the table is touching the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the table and the table is touching the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the table and the table is in contact with the ball.	The chair is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is in contact with the table and the table is in contact with the ball.	The chair is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The chair is touching the table and the table is touching the cup.	The chair is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is touching the cup.	The chair is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is in contact with the cup.	The chair is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is touching the table and the table is in contact with the cup.	The chair is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is touching the cup.	The chair is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is touching the cup.	The chair is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is in contact with the cup.	The chair is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The chair is in contact with the table and the table is in contact with the cup.	The chair is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the water and the water is touching the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the water and the water is touching the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the water and the water is in contact with the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the water and the water is in contact with the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the water and the water is touching the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the water and the water is touching the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is in contact with the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is in contact with the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the water and the water is touching the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the water and the water is touching the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the water and the water is in contact with the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the water and the water is in contact with the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the water and the water is touching the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is touching the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is in contact with the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is in contact with the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the water and the water is touching the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the water and the water is touching the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the water and the water is in contact with the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the water and the water is in contact with the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the water and the water is touching the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the water and the water is touching the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is in contact with the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the water and the water is in contact with the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is touching the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is touching the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the chair and the chair is in contact with the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the chair and the chair is in contact with the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is touching the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is touching the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the chair and the chair is in contact with the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the chair and the chair is in contact with the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the chair and the chair is touching the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is touching the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is in contact with the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is in contact with the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is touching the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is touching the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the chair and the chair is in contact with the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the chair and the chair is in contact with the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is touching the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is touching the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the chair and the chair is in contact with the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the chair and the chair is in contact with the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is touching the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is touching the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the chair and the chair is in contact with the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the chair and the chair is in contact with the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is touching the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the cup and the cup is touching the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the cup and the cup is in contact with the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the cup and the cup is in contact with the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is touching the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is touching the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the cup and the cup is in contact with the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the cup and the cup is in contact with the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the cup and the cup is touching the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is touching the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is in contact with the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is in contact with the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is touching the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is touching the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is in contact with the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is in contact with the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is touching the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is touching the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is in contact with the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the cup and the cup is in contact with the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is touching the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is touching the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is in contact with the table.	The ball is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the cup and the cup is in contact with the table.	The ball is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is touching the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the table and the table is touching the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the table and the table is in contact with the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the table and the table is in contact with the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is touching the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the table and the table is touching the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is in contact with the water.	The ball is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is in contact with the water.	The ball is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the table and the table is touching the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is touching the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is in contact with the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is in contact with the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the table and the table is touching the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the table and the table is touching the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is in contact with the chair.	The ball is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is in contact with the chair.	The ball is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is touching the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is touching the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is touching the table and the table is in contact with the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is touching the table and the table is in contact with the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the table and the table is touching the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The ball is in contact with the table and the table is touching the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is in contact with the cup.	The ball is touching the cup.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The ball is in contact with the table and the table is in contact with the cup.	The ball is in contact with the cup.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the water and the water is touching the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the water and the water is touching the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the water and the water is in contact with the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the water and the water is in contact with the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is touching the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is touching the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is in contact with the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is in contact with the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the water and the water is touching the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the water and the water is touching the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the water and the water is in contact with the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the water and the water is in contact with the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the water and the water is touching the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the water and the water is touching the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is in contact with the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is in contact with the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the water and the water is touching the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the water and the water is touching the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the water and the water is in contact with the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the water and the water is in contact with the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is touching the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is touching the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is in contact with the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the water and the water is in contact with the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is touching the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is touching the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is in contact with the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is in contact with the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is touching the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is touching the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the chair and the chair is in contact with the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the chair and the chair is in contact with the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is touching the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the chair and the chair is touching the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the chair and the chair is in contact with the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the chair and the chair is in contact with the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is touching the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is touching the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is in contact with the ball.	The cup is touching the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is in contact with the ball.	The cup is in contact with the ball.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the chair and the chair is touching the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the chair and the chair is touching the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is in contact with the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the chair and the chair is in contact with the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is touching the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the chair and the chair is touching the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the chair and the chair is in contact with the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the chair and the chair is in contact with the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is touching the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is touching the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the ball and the ball is in contact with the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the ball and the ball is in contact with the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is touching the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is touching the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the ball and the ball is in contact with the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the ball and the ball is in contact with the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is touching the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is touching the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is in contact with the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is in contact with the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is touching the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is touching the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is in contact with the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the ball and the ball is in contact with the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is touching the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is touching the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is in contact with the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the ball and the ball is in contact with the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is touching the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is touching the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is in contact with the ball and the ball is in contact with the table.	The cup is touching the table.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the ball and the ball is in contact with the table.	The cup is in contact with the table.	contradiction	distance	gen_distance_transitivity_negative	contradiction	1
The cup is touching the table and the table is touching the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is touching the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is in contact with the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is in contact with the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is touching the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is touching the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is in contact with the water.	The cup is touching the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is in contact with the water.	The cup is in contact with the water.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is touching the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is touching the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is in contact with the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is touching the table and the table is in contact with the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is touching the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is touching the chair.	The cup is in contact with the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
The cup is in contact with the table and the table is in contact with the chair.	The cup is touching the chair.	contradiction	distance	gen_distance_transitivity_negative	entailment	0
